1,University of Oxford,98.5,United Kingdom,21750,10.9,"Geography,Chemistry,Chemical Engineering,Biological Sciences,General Engineering,Computer Science,Art, Performing Arts & Design,Communication & Media Studies,Electrical & Electronic Engineering,Law,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Medicine & Dentistry,Languages, Literature & Linguistics,Business & Management,Accounting & Finance,Mechanical & Aerospace Engineering,Mathematics & Statistics,Physics & Astronomy,Psychology,Other Health,Archaeology,Sociology,Civil Engineering,Education"
801–1000,Chungnam National University,32.7–36.9,South Korea,20334,19.8,"Medicine & Dentistry,Chemistry,Law,Architecture,Biological Sciences,Geography,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Mathematics & Statistics,Business & Management,Archaeology,Agriculture & Forestry,Sociology,Other Health,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Civil Engineering,Communication & Media Studies,General Engineering,Sport Science,Accounting & Finance,Computer Science,Physics & Astronomy,Education,History, Philosophy & Theology,Chemical Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Electrical & Electronic Engineering,Veterinary Science,Psychology"
801–1000,Clarkson University,32.7–36.9,United States,3871,15.5,"Languages, Literature & Linguistics,Psychology,Chemical Engineering,Communication & Media Studies,Mathematics & Statistics,Business & Management,General Engineering,Computer Science,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Civil Engineering,Chemistry,Mechanical & Aerospace Engineering,Economics & Econometrics,Education,Politics & International Studies (incl Development Studies),Physics & Astronomy,Sociology,History, Philosophy & Theology,Other Health,Accounting & Finance,Electrical & Electronic Engineering"
801–1000,University of Clermont Auvergne,32.7–36.9,France,37049,21.2,"Veterinary Science,Politics & International Studies (incl Development Studies),Sport Science,Languages, Literature & Linguistics,Agriculture & Forestry,Psychology,Other Health,Communication & Media Studies,Law,Civil Engineering,Archaeology,Business & Management,Geography,Accounting & Finance,Sociology,Geology, Environmental, Earth & Marine Sciences,Computer Science,Chemical Engineering,History, Philosophy & Theology,Education,Architecture,Mathematics & Statistics,Chemistry,Medicine & Dentistry,Physics & Astronomy,General Engineering,Economics & Econometrics,Biological Sciences,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Art, Performing Arts & Design"
801–1000,University of la Costa,32.7–36.9,Colombia,12000,18.1,"Law,Mechanical & Aerospace Engineering,General Engineering,Computer Science,Psychology,Communication & Media Studies,Education,Electrical & Electronic Engineering,Civil Engineering,Accounting & Finance,Architecture,Business & Management,Other Health"
801–1000,Covenant University,32.7–36.9,Nigeria,8940,17.5,"Electrical & Electronic Engineering,Business & Management,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Computer Science,Economics & Econometrics,General Engineering,Communication & Media Studies,Chemistry,Accounting & Finance,Chemical Engineering,Physics & Astronomy,Other Health,Sociology,Biological Sciences,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Architecture,Psychology,Mathematics & Statistics"
801–1000,CY Cergy Paris University,32.7–36.9,France,16082,19.5,"Law,Accounting & Finance,Chemical Engineering,Electrical & Electronic Engineering,Sociology,Biological Sciences,Geography,Physics & Astronomy,Business & Management,Economics & Econometrics,History, Philosophy & Theology,Sport Science,Architecture,Computer Science,Geology, Environmental, Earth & Marine Sciences,Education,Psychology,Mechanical & Aerospace Engineering,Mathematics & Statistics,General Engineering,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Communication & Media Studies,Civil Engineering,Chemistry,Art, Performing Arts & Design"
801–1000,Czech University of Life Sciences Prague (CZU),32.7–36.9,Czech Republic,19126,18.3,"Electrical & Electronic Engineering,Business & Management,Sociology,Other Health,Agriculture & Forestry,Geography,Veterinary Science,Computer Science,Politics & International Studies (incl Development Studies),Architecture,General Engineering,Accounting & Finance,Education,Biological Sciences,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Civil Engineering"
801–1000,Damietta University,32.7–36.9,Egypt,32299,33.9,"Architecture,Communication & Media Studies,Psychology,Agriculture & Forestry,Electrical & Electronic Engineering,Medicine & Dentistry,Physics & Astronomy,Business & Management,Biological Sciences,Sociology,General Engineering,Politics & International Studies (incl Development Studies),Sport Science,Languages, Literature & Linguistics,Law,Civil Engineering,Chemistry,Accounting & Finance,Computer Science,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Education,Art, Performing Arts & Design,Veterinary Science,Mathematics & Statistics,Chemical Engineering,Archaeology,Other Health,Geography"
801–1000,University of Delhi,32.7–36.9,India,29532,23.8,"Art, Performing Arts & Design,Geography,Physics & Astronomy,Law,Mathematics & Statistics,Economics & Econometrics,Communication & Media Studies,Languages, Literature & Linguistics,Sociology,Chemistry,Accounting & Finance,Biological Sciences,Psychology,Computer Science,Education,Geology, Environmental, Earth & Marine Sciences,Business & Management,History, Philosophy & Theology,Politics & International Studies (incl Development Studies)"
801–1000,Delhi Technological University,32.7–36.9,India,12730,23.4,"Physics & Astronomy,Electrical & Electronic Engineering,Biological Sciences,Economics & Econometrics,Mathematics & Statistics,Chemistry,Civil Engineering,Mechanical & Aerospace Engineering,Computer Science,Business & Management,General Engineering"
801–1000,University of Deusto,32.7–36.9,Spain,9570,18.8,"History, Philosophy & Theology,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Psychology,Mechanical & Aerospace Engineering,Computer Science,Politics & International Studies (incl Development Studies),Economics & Econometrics,Communication & Media Studies,Accounting & Finance,Medicine & Dentistry,Law,Other Health,Education,Sport Science,Business & Management,General Engineering"
801–1000,University of Dhaka,32.7–36.9,Bangladesh,216258,15.3,"Geography,Biological Sciences,Communication & Media Studies,History, Philosophy & Theology,Computer Science,Business & Management,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Sociology,Chemical Engineering,Psychology,Politics & International Studies (incl Development Studies),Law,Languages, Literature & Linguistics,Chemistry,Electrical & Electronic Engineering,Economics & Econometrics,General Engineering,Art, Performing Arts & Design,Education,Mathematics & Statistics,Physics & Astronomy"
801–1000,Eötvös Loránd University,32.7–36.9,Hungary,30414,17.8,"Physics & Astronomy,Education,Languages, Literature & Linguistics,Sociology,Art, Performing Arts & Design,Communication & Media Studies,History, Philosophy & Theology,Sport Science,Law,Politics & International Studies (incl Development Studies),Accounting & Finance,Computer Science,Geography,Business & Management,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Archaeology,Chemistry,Psychology,Mathematics & Statistics,Economics & Econometrics,Biological Sciences"
801–1000,Federal University of Minas Gerais,32.7–36.9,Brazil,42080,13.5,"Politics & International Studies (incl Development Studies),Business & Management,Geology, Environmental, Earth & Marine Sciences,Computer Science,Sociology,Sport Science,Electrical & Electronic Engineering,Architecture,Veterinary Science,Accounting & Finance,Chemical Engineering,General Engineering,Languages, Literature & Linguistics,Communication & Media Studies,Psychology,Education,Mechanical & Aerospace Engineering,Mathematics & Statistics,History, Philosophy & Theology,Agriculture & Forestry,Geography,Civil Engineering,Medicine & Dentistry,Chemistry,Economics & Econometrics,Biological Sciences,Art, Performing Arts & Design,Other Health,Physics & Astronomy,Archaeology,Law"
801–1000,Universidade Federal de Santa Catarina,32.7–36.9,Brazil,42576,17.7,"Medicine & Dentistry,Physics & Astronomy,Accounting & Finance,Architecture,Biological Sciences,Sociology,Languages, Literature & Linguistics,Chemical Engineering,Chemistry,Economics & Econometrics,Art, Performing Arts & Design,Civil Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Education,General Engineering,Veterinary Science,Law,Other Health,Sport Science,Psychology,Electrical & Electronic Engineering,Communication & Media Studies,History, Philosophy & Theology,Agriculture & Forestry,Geography,Computer Science,Mathematics & Statistics,Business & Management"
801–1000,Universidade Federal de São Paulo (UNIFESP),32.7–36.9,Brazil,19803,11.3,"Computer Science,Geography,Sport Science,Economics & Econometrics,Art, Performing Arts & Design,Chemistry,Languages, Literature & Linguistics,Education,Other Health,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Medicine & Dentistry,Sociology,General Engineering,Mathematics & Statistics,Chemical Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Business & Management,History, Philosophy & Theology,Law,Psychology"
801–1000,Ferdowsi University of Mashhad,32.7–36.9,Iran,25009,30.5,"Sport Science,Law,Architecture,Archaeology,Communication & Media Studies,Chemistry,Politics & International Studies (incl Development Studies),Psychology,Civil Engineering,Physics & Astronomy,Economics & Econometrics,Computer Science,Geology, Environmental, Earth & Marine Sciences,Business & Management,Electrical & Electronic Engineering,Mathematics & Statistics,Accounting & Finance,Languages, Literature & Linguistics,Biological Sciences,Sociology,Chemical Engineering,Veterinary Science,History, Philosophy & Theology,Agriculture & Forestry,Geography,Education,Art, Performing Arts & Design,General Engineering,Mechanical & Aerospace Engineering"
801–1000,Florida Atlantic University,32.7–36.9,United States,25031,19.8,"Civil Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Communication & Media Studies,History, Philosophy & Theology,Medicine & Dentistry,Languages, Literature & Linguistics,Business & Management,Biological Sciences,Accounting & Finance,Physics & Astronomy,Mechanical & Aerospace Engineering,Architecture,Electrical & Electronic Engineering,Chemistry,Geography,Computer Science,Psychology,Education,Mathematics & Statistics,Sport Science,General Engineering,Other Health,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Sociology"
801–1000,Florida Institute of Technology,32.7–36.9,United States,5434,15.9,"Psychology,Mechanical & Aerospace Engineering,Chemical Engineering,Languages, Literature & Linguistics,Computer Science,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Education,General Engineering,Mathematics & Statistics,Accounting & Finance,Electrical & Electronic Engineering,Business & Management,Civil Engineering,History, Philosophy & Theology,Communication & Media Studies,Chemistry,Biological Sciences"
801–1000,University of the Free State,32.7–36.9,South Africa,33247,35.6,"History, Philosophy & Theology,Languages, Literature & Linguistics,Medicine & Dentistry,Law,Sociology,Psychology,Computer Science,Biological Sciences,Chemical Engineering,Business & Management,Physics & Astronomy,Education,Mathematics & Statistics,Architecture,Accounting & Finance,Civil Engineering,Politics & International Studies (incl Development Studies),General Engineering,Mechanical & Aerospace Engineering,Communication & Media Studies,Agriculture & Forestry,Chemistry,Electrical & Electronic Engineering,Other Health,Economics & Econometrics,Art, Performing Arts & Design,Geography,Geology, Environmental, Earth & Marine Sciences,Sport Science"
801–1000,Fuzhou University,32.7–36.9,China,42106,17.4,"Computer Science,Sociology,General Engineering,Physics & Astronomy,Mechanical & Aerospace Engineering,Law,Mathematics & Statistics,Civil Engineering,Accounting & Finance,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Chemical Engineering,Economics & Econometrics,Electrical & Electronic Engineering,Psychology,Biological Sciences,Business & Management,Languages, Literature & Linguistics,Chemistry"
801–1000,University of Girona,32.7–36.9,Spain,14158,21,"Art, Performing Arts & Design,Civil Engineering,Communication & Media Studies,Accounting & Finance,Languages, Literature & Linguistics,Other Health,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering,Medicine & Dentistry,Chemistry,Geography,Architecture,Computer Science,Business & Management,Economics & Econometrics,Psychology,Agriculture & Forestry,Sport Science,Biological Sciences,History, Philosophy & Theology,Chemical Engineering,Education,Law"
801–1000,University of Gloucestershire,32.7–36.9,United Kingdom,6880,17,"Accounting & Finance,Other Health,Electrical & Electronic Engineering,Sport Science,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Biological Sciences,Sociology,General Engineering,Architecture,Psychology,Art, Performing Arts & Design,Business & Management,Geography,History, Philosophy & Theology,Computer Science,Education,Law"
801–1000,Gorgan University of Agricultural Sciences and Natural Resources,32.7–36.9,Iran,3980,21.5,Agriculture & Forestry
801–1000,Guangzhou University,32.7–36.9,China,37527,17.5,"Geography,Sociology,Communication & Media Studies,Sport Science,Accounting & Finance,Psychology,Mathematics & Statistics,History, Philosophy & Theology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Chemistry,Biological Sciences,Civil Engineering,Economics & Econometrics,Politics & International Studies (incl Development Studies),Business & Management,Architecture,Physics & Astronomy,Education,Law,Art, Performing Arts & Design,Chemical Engineering,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science"
801–1000,Guangzhou Medical University,32.7–36.9,China,14728,1.7,Medicine & Dentistry
801–1000,Guilan University of Medical Sciences,32.7–36.9,Iran,5472,11.5,"Biological Sciences,Chemistry,Medicine & Dentistry,Other Health,Sociology"
801–1000,Harbin Engineering University,32.7–36.9,China,33528,19.8,"Computer Science,Politics & International Studies (incl Development Studies),Business & Management,Electrical & Electronic Engineering,Mathematics & Statistics,Economics & Econometrics,Chemical Engineering,Architecture,Psychology,Law,Chemistry,Civil Engineering,Mechanical & Aerospace Engineering,Sociology,Languages, Literature & Linguistics,Physics & Astronomy"
801–1000,Hazara University Mansehra,32.7–36.9,Pakistan,11056,21.3,"Communication & Media Studies,Sociology,Agriculture & Forestry,Law,Computer Science,Politics & International Studies (incl Development Studies),Accounting & Finance,Archaeology,Languages, Literature & Linguistics,Biological Sciences,Other Health,Physics & Astronomy,Architecture,Education,Psychology,Mathematics & Statistics,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Business & Management,Chemistry,History, Philosophy & Theology,Economics & Econometrics"
801–1000,Howard University,32.7–36.9,United States,10199,9.7,"Geology, Environmental, Earth & Marine Sciences,Other Health,General Engineering,Chemistry,Accounting & Finance,Archaeology,Mechanical & Aerospace Engineering,Physics & Astronomy,Education,History, Philosophy & Theology,Electrical & Electronic Engineering,Sport Science,Chemical Engineering,Biological Sciences,Computer Science,Communication & Media Studies,Psychology,Languages, Literature & Linguistics,Economics & Econometrics,Law,Politics & International Studies (incl Development Studies),Architecture,Civil Engineering,Sociology,Business & Management,Art, Performing Arts & Design,Mathematics & Statistics,Medicine & Dentistry"
801–1000,University of Ibadan,32.7–36.9,Nigeria,41269,19.7,"History, Philosophy & Theology,Agriculture & Forestry,Other Health,Biological Sciences,Law,Architecture,Civil Engineering,Chemistry,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Business & Management,Mechanical & Aerospace Engineering,Sociology,Economics & Econometrics,Computer Science,Physics & Astronomy,Accounting & Finance,Art, Performing Arts & Design,General Engineering,Communication & Media Studies,Archaeology,Sport Science,Geography,Languages, Literature & Linguistics,Chemical Engineering,Mathematics & Statistics,Medicine & Dentistry,Veterinary Science,Education,Geology, Environmental, Earth & Marine Sciences,Psychology"
801–1000,Ilam University of Medical Sciences,32.7–36.9,Iran,2854,13.2,"Other Health,Medicine & Dentistry"
801–1000,"Indian Institute of Science Education and Research, Pune",32.7–36.9,India,1654,11.1,"Agriculture & Forestry,Archaeology,Computer Science,Chemistry,Physics & Astronomy,Languages, Literature & Linguistics,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Architecture,Mathematics & Statistics,History, Philosophy & Theology"
801–1000,Indian Institute of Technology Gandhinagar,32.7–36.9,India,1848,14.9,"Biological Sciences,Chemical Engineering,History, Philosophy & Theology,Mathematics & Statistics,Chemistry,Languages, Literature & Linguistics,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Communication & Media Studies,Psychology,Computer Science,Electrical & Electronic Engineering,Civil Engineering,General Engineering,Archaeology,Economics & Econometrics,Sociology"
801–1000,University of Indonesia,32.7–36.9,Indonesia,41222,7.9,"Psychology,Geography,General Engineering,Chemistry,Languages, Literature & Linguistics,Architecture,Physics & Astronomy,Art, Performing Arts & Design,History, Philosophy & Theology,Mathematics & Statistics,Other Health,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Law,Politics & International Studies (incl Development Studies),Biological Sciences,Mechanical & Aerospace Engineering,Archaeology,Agriculture & Forestry,Medicine & Dentistry,Computer Science,Sociology,Business & Management,Electrical & Electronic Engineering,Civil Engineering,Accounting & Finance,Communication & Media Studies,Economics & Econometrics"
801–1000,Indraprastha Institute of Information Technology Delhi,32.7–36.9,India,2714,23.4,"Electrical & Electronic Engineering,Computer Science"
801–1000,Inha University,32.7–36.9,South Korea,16035,19.2,"General Engineering,Sport Science,Architecture,Biological Sciences,Accounting & Finance,Electrical & Electronic Engineering,Communication & Media Studies,History, Philosophy & Theology,Physics & Astronomy,Economics & Econometrics,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Chemical Engineering,Business & Management,Archaeology,Mathematics & Statistics,Education,Other Health,Chemistry,Computer Science,Geology, Environmental, Earth & Marine Sciences,Psychology,Medicine & Dentistry,Civil Engineering,Law"
801–1000,Universitat Internacional de Catalunya,32.7–36.9,Spain,5121,12.9,"Languages, Literature & Linguistics,Biological Sciences,Psychology,Education,Economics & Econometrics,Chemical Engineering,Medicine & Dentistry,Business & Management,History, Philosophy & Theology,Communication & Media Studies,Sociology,Other Health,Law,Architecture,Accounting & Finance"
801–1000,"International Islamic University, Islamabad",32.7–36.9,Pakistan,23650,21.8,"Mathematics & Statistics,Business & Management,Computer Science,Communication & Media Studies,Biological Sciences,Education,Mechanical & Aerospace Engineering,Law,Languages, Literature & Linguistics,Physics & Astronomy,Accounting & Finance,General Engineering,Politics & International Studies (incl Development Studies),Civil Engineering,Psychology,History, Philosophy & Theology,Chemistry,Economics & Econometrics,Architecture,Electrical & Electronic Engineering,Sociology,Geology, Environmental, Earth & Marine Sciences"
801–1000,Isfahan University of Medical Sciences,32.7–36.9,Iran,10944,10.2,"Medicine & Dentistry,Other Health"
801–1000,Islamia College Peshawar,32.7–36.9,Pakistan,6738,24.4,"Geography,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Sociology,Education,Archaeology,Mathematics & Statistics,Physics & Astronomy,Law,Accounting & Finance,History, Philosophy & Theology,Chemistry,Psychology,Economics & Econometrics,Computer Science,Electrical & Electronic Engineering,Biological Sciences,Business & Management"
801–1000,University of Jaén,32.7–36.9,Spain,13321,16.1,"Chemistry,Law,History, Philosophy & Theology,Business & Management,Archaeology,General Engineering,Psychology,Medicine & Dentistry,Education,Biological Sciences,Sociology,Accounting & Finance,Civil Engineering,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Chemical Engineering,Computer Science,Geography,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Mechanical & Aerospace Engineering"
801–1000,Jahangirnagar University,32.7–36.9,Bangladesh,12649,17.3,"Physics & Astronomy,Politics & International Studies (incl Development Studies),Law,Communication & Media Studies,Languages, Literature & Linguistics,Chemistry,Computer Science,Geography,Other Health,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Archaeology,History, Philosophy & Theology,Business & Management,Sociology,Biological Sciences,Mathematics & Statistics,Art, Performing Arts & Design,Accounting & Finance"
801–1000,Jaume I University,32.7–36.9,Spain,12194,15.2,"Mathematics & Statistics,Electrical & Electronic Engineering,Business & Management,Mechanical & Aerospace Engineering,Communication & Media Studies,Law,Architecture,General Engineering,Languages, Literature & Linguistics,History, Philosophy & Theology,Other Health,Computer Science,Medicine & Dentistry,Education,Accounting & Finance,Agriculture & Forestry,Sociology,Sport Science,Biological Sciences,Economics & Econometrics,Psychology,Chemistry,Chemical Engineering"
801–1000,Jawaharlal Nehru Technological University Anantapur (JNTUA),32.7–36.9,India,6175,18.1,"Civil Engineering,Mechanical & Aerospace Engineering,Other Health,Business & Management,Electrical & Electronic Engineering,Accounting & Finance,Computer Science,Physics & Astronomy,Chemical Engineering,General Engineering,Mathematics & Statistics,Chemistry,Agriculture & Forestry"
801–1000,Jaypee University of Information Technology,32.7–36.9,India,1851,18.5,"Biological Sciences,Electrical & Electronic Engineering,Civil Engineering,Computer Science"
801–1000,Jazan University,32.7–36.9,Saudi Arabia,23176,12.4,"Biological Sciences,Business & Management,Architecture,Sport Science,Art, Performing Arts & Design,Electrical & Electronic Engineering,Chemistry,Chemical Engineering,Accounting & Finance,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Psychology,Languages, Literature & Linguistics,Civil Engineering,Communication & Media Studies,Computer Science,Law,Other Health,Physics & Astronomy,General Engineering,Education,Medicine & Dentistry,Mathematics & Statistics"
801–1000,Jeonbuk National University,32.7–36.9,South Korea,20118,19.6,"Languages, Literature & Linguistics,Agriculture & Forestry,Physics & Astronomy,Business & Management,Veterinary Science,Geography,Other Health,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,General Engineering,Chemistry,Psychology,Art, Performing Arts & Design,Biological Sciences,Education,Architecture,Mechanical & Aerospace Engineering,Sociology,History, Philosophy & Theology,Sport Science,Law,Archaeology,Civil Engineering,Politics & International Studies (incl Development Studies),Computer Science,Mathematics & Statistics,Medicine & Dentistry,Chemical Engineering,Communication & Media Studies,Economics & Econometrics"
801–1000,Jiangnan University,32.7–36.9,China,31018,12.9,"Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Chemistry,Art, Performing Arts & Design,Sociology,Chemical Engineering,Other Health,Law,Business & Management,Civil Engineering,Education,Electrical & Electronic Engineering,Biological Sciences,Agriculture & Forestry,General Engineering,Communication & Media Studies,Medicine & Dentistry,Accounting & Finance,Politics & International Studies (incl Development Studies),Economics & Econometrics,Mathematics & Statistics,History, Philosophy & Theology,Computer Science,Geology, Environmental, Earth & Marine Sciences"
801–1000,Jordan University of Science and Technology,32.7–36.9,Jordan,21161,13.3,"Languages, Literature & Linguistics,Civil Engineering,Veterinary Science,Computer Science,Biological Sciences,Electrical & Electronic Engineering,Other Health,Physics & Astronomy,Agriculture & Forestry,General Engineering,Medicine & Dentistry,Chemistry,Chemical Engineering,Architecture,Mathematics & Statistics,Mechanical & Aerospace Engineering"
801–1000,JSS Academy of Higher Education and Research,32.7–36.9,India,8315,9.5,"Other Health,Biological Sciences,Medicine & Dentistry,Sport Science,Business & Management"
801–1000,Kafrelsheikh University,32.7–36.9,Egypt,72606,28.7,"Veterinary Science,Education,Chemical Engineering,Languages, Literature & Linguistics,History, Philosophy & Theology,Sport Science,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Law,Geography,Biological Sciences,Medicine & Dentistry,Sociology,Communication & Media Studies,Civil Engineering,Business & Management,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Mathematics & Statistics,Electrical & Electronic Engineering,General Engineering,Chemistry,Accounting & Finance,Agriculture & Forestry,Psychology,Physics & Astronomy,Computer Science,Politics & International Studies (incl Development Studies)"
801–1000,Kalasalingam Academy of Research and Education,32.7–36.9,India,8049,7.5,"Electrical & Electronic Engineering,Mathematics & Statistics,Computer Science,Physics & Astronomy,Architecture,Biological Sciences,Agriculture & Forestry,Accounting & Finance,Civil Engineering,General Engineering,Mechanical & Aerospace Engineering,Education,Communication & Media Studies,Business & Management,Chemistry,Languages, Literature & Linguistics,Chemical Engineering"
801–1000,Kaohsiung Medical University,32.7–36.9,Taiwan,6528,12.2,"Medicine & Dentistry,Biological Sciences,Computer Science,Business & Management,Mathematics & Statistics,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Chemistry,Chemical Engineering,Sociology,Agriculture & Forestry,Education,Other Health,Psychology,Sport Science"
801–1000,Kazan Federal University,32.7–36.9,Russian Federation,22464,10.8,"Mathematics & Statistics,Politics & International Studies (incl Development Studies),Agriculture & Forestry,General Engineering,Geography,Chemical Engineering,Accounting & Finance,Computer Science,Business & Management,Sociology,Medicine & Dentistry,Communication & Media Studies,Art, Performing Arts & Design,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Biological Sciences,Education,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Other Health,Physics & Astronomy,History, Philosophy & Theology,Psychology,Chemistry,Civil Engineering,Archaeology,Law,Architecture,Sport Science"
801–1000,King Faisal University,32.7–36.9,Saudi Arabia,29628,14.5,"Sport Science,Business & Management,Languages, Literature & Linguistics,Economics & Econometrics,Education,Archaeology,Civil Engineering,Architecture,Art, Performing Arts & Design,General Engineering,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Chemistry,Agriculture & Forestry,Mechanical & Aerospace Engineering,Chemical Engineering,Geography,Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Computer Science,Sociology,Electrical & Electronic Engineering,Psychology,Medicine & Dentistry,Law,History, Philosophy & Theology,Accounting & Finance,Veterinary Science,Other Health,Biological Sciences,Communication & Media Studies"
801–1000,King Mongkut’s University of Technology Thonburi,32.7–36.9,Thailand,15075,20.4,"Civil Engineering,Architecture,Mathematics & Statistics,Physics & Astronomy,Mechanical & Aerospace Engineering,Computer Science,Biological Sciences,General Engineering,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Education,Agriculture & Forestry,Communication & Media Studies,Accounting & Finance,Chemistry,Languages, Literature & Linguistics,Chemical Engineering"
801–1000,Kingston University,32.7–36.9,United Kingdom,14660,18.9,"Education,Sociology,Sport Science,General Engineering,Accounting & Finance,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Psychology,Computer Science,Architecture,Languages, Literature & Linguistics,Geography,Economics & Econometrics,History, Philosophy & Theology,Law,Communication & Media Studies,Other Health,Mechanical & Aerospace Engineering,Business & Management,Chemical Engineering,Chemistry,Civil Engineering,Biological Sciences"
801–1000,K.N. Toosi University of Technology,32.7–36.9,Iran,8727,23.1,"Mechanical & Aerospace Engineering,General Engineering,Accounting & Finance,Civil Engineering,Electrical & Electronic Engineering,Mathematics & Statistics,Computer Science,Physics & Astronomy,Chemistry,Business & Management"
801–1000,Kore University of Enna,32.7–36.9,Italy,5052,16,"Other Health,Civil Engineering,Medicine & Dentistry,Business & Management,Mechanical & Aerospace Engineering,Computer Science,Languages, Literature & Linguistics,Sport Science,Psychology,Law,Education,Architecture,Sociology"
801–1000,Kumamoto University,32.7–36.9,Japan,9384,9.8,"Archaeology,Physics & Astronomy,Psychology,Other Health,Mathematics & Statistics,Languages, Literature & Linguistics,Chemical Engineering,Law,Architecture,Biological Sciences,General Engineering,Communication & Media Studies,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Sociology,History, Philosophy & Theology,Civil Engineering,Geography,Computer Science,Chemistry,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Education"
801–1000,University of Kurdistan,32.7–36.9,Iran,12714,32.2,"Computer Science,Physics & Astronomy,General Engineering,Chemistry,Economics & Econometrics,History, Philosophy & Theology,Sport Science,Sociology,Agriculture & Forestry,Geography,Accounting & Finance,Languages, Literature & Linguistics,Veterinary Science,Business & Management,Mechanical & Aerospace Engineering,Education,Art, Performing Arts & Design,Civil Engineering,Law,Electrical & Electronic Engineering,Mathematics & Statistics,Architecture,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Psychology,Chemical Engineering,Politics & International Studies (incl Development Studies)"
801–1000,Kyoto Prefectural University of Medicine,32.7–36.9,Japan,1376,3.2,Medicine & Dentistry
801–1000,University of Lahore,32.7–36.9,Pakistan,26010,13.5,"Chemistry,Sport Science,Politics & International Studies (incl Development Studies),Architecture,Sociology,Law,Medicine & Dentistry,General Engineering,Languages, Literature & Linguistics,Civil Engineering,Education,Business & Management,Electrical & Electronic Engineering,Veterinary Science,Computer Science,Physics & Astronomy,Mathematics & Statistics,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Other Health,Biological Sciences,Communication & Media Studies,Psychology,Accounting & Finance,Art, Performing Arts & Design,Mechanical & Aerospace Engineering"
